,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id
1988,6258f049410f6008cca53b0b,Chrome,1.0,main_task,0.0,2.0,chris,"4/15/2022, 12:10:50 AM",hc3vbqkqkpoh4ff6y738,0.0-16.0,pilot_prolific_inform_memory,37,man,104,1.0,white,25L,U,4345.0,"['../stimuli/version1_gray_lm/id089_25R_C.png', '../stimuli/version1_gray_lm/id104_25L_U.png', '../stimuli/version1_gray_lm/id089_00C_D.png']",149990.0,0.0,23.0,7.0,encoding,man,089,"[0, 2]",white,"['25R', '00C']","['C', 'D']",,"{'muct_id': '287', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '255', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1989,6258f04f410f6008cca53b0c,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:10:56 AM",hc3vbqkqkpoh4ff6y738,0.0-18.0,pilot_prolific_inform_memory,39,man,112,1.0,black,25R,D,5521.0,"['../stimuli/version1_gray_lm/id056_00C_C.png', '../stimuli/version1_gray_lm/id112_25R_D.png', '../stimuli/version1_gray_lm/id056_25L_U.png']",156177.0,0.0,25.0,8.0,encoding,man,056,"[0, 2]",black,"['00C', '25L']","['C', 'U']",,"{'muct_id': '406', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '82', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1990,6258f051410f6008cca53b0d,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:10:58 AM",hc3vbqkqkpoh4ff6y738,0.0-20.0,pilot_prolific_inform_memory,39,man,117,1.0,black,50R,D,2149.0,"['../stimuli/version1_gray_lm/id086_25L_C.png', '../stimuli/version1_gray_lm/id117_50R_D.png', '../stimuli/version1_gray_lm/id086_00C_U.png']",158849.0,0.0,27.0,9.0,encoding,man,086,"[0, 2]",black,"['25L', '00C']","['C', 'U']",,"{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '250', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1991,6258f056410f6008cca53b0e,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:03 AM",hc3vbqkqkpoh4ff6y738,0.0-22.0,pilot_prolific_inform_memory,39,woman,109,1.0,white,50L,D,3826.0,"['../stimuli/version1_gray_lm/id084_00C_C.png', '../stimuli/version1_gray_lm/id109_50L_D.png', '../stimuli/version1_gray_lm/id084_25R_U.png']",163137.0,0.0,29.0,10.0,encoding,woman,084,"[0, 2]",white,"['00C', '25R']","['C', 'U']",,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '248', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1992,6258f058410f6008cca53b0f,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:05 AM",hc3vbqkqkpoh4ff6y738,0.0-24.0,pilot_prolific_inform_memory,39,woman,114,1.0,white,25R,D,1872.0,"['../stimuli/version1_gray_lm/id003_00C_U.png', '../stimuli/version1_gray_lm/id114_25R_D.png', '../stimuli/version1_gray_lm/id003_50L_C.png']",165609.0,0.0,31.0,11.0,encoding,woman,003,"[0, 2]",white,"['00C', '50L']","['U', 'C']",,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '3', 'lighting': 's', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1993,6258f05c410f6008cca53b10,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:09 AM",hc3vbqkqkpoh4ff6y738,0.0-26.0,pilot_prolific_inform_memory,39,man,113,1.0,black,00C,U,3644.0,"['../stimuli/version1_gray_lm/id040_50L_C.png', '../stimuli/version1_gray_lm/id113_00C_U.png', '../stimuli/version1_gray_lm/id040_25R_D.png']",169701.0,0.0,33.0,12.0,encoding,man,040,"[0, 2]",black,"['50L', '25R']","['C', 'D']",,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '55', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1994,6258f063410f6008cca53b11,Chrome,1.0,main_task,0.0,2.0,chris,"4/15/2022, 12:11:16 AM",hc3vbqkqkpoh4ff6y738,0.0-28.0,pilot_prolific_inform_memory,37,man,119,1.0,black,25L,C,6392.0,"['../stimuli/version1_gray_lm/id030_00C_D.png', '../stimuli/version1_gray_lm/id119_25L_C.png', '../stimuli/version1_gray_lm/id030_50R_U.png']",176684.0,0.0,35.0,13.0,encoding,man,030,"[0, 2]",black,"['00C', '50R']","['D', 'U']",,"{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '41', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1995,6258f06b410f6008cca53b12,Chrome,3.0,main_task,1.0,3.0,chris,"4/15/2022, 12:11:24 AM",hc3vbqkqkpoh4ff6y738,0.0-30.0,pilot_prolific_inform_memory,40,man,115,2.0,white,50L,C,7382.0,"['../stimuli/version1_gray_lm/id080_00C_D.png', '../stimuli/version1_gray_lm/id080_50R_U.png', '../stimuli/version1_gray_lm/id115_50L_C.png']",184770.0,0.0,37.0,14.0,encoding,man,080,"[0, 1]",white,"['00C', '50R']","['D', 'U']",,"{'muct_id': '412', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '240', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1996,6258f06f410f6008cca53b13,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:28 AM",hc3vbqkqkpoh4ff6y738,0.0-32.0,pilot_prolific_inform_memory,39,man,118,1.0,black,50L,U,2707.0,"['../stimuli/version1_gray_lm/id090_25R_C.png', '../stimuli/version1_gray_lm/id118_50L_U.png', '../stimuli/version1_gray_lm/id090_00C_D.png']",188058.0,0.0,39.0,15.0,encoding,man,090,"[0, 2]",black,"['25R', '00C']","['C', 'D']",,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '259', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1997,6258f072410f6008cca53b14,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:31 AM",hc3vbqkqkpoh4ff6y738,0.0-34.0,pilot_prolific_inform_memory,39,man,116,1.0,white,50R,U,2611.0,"['../stimuli/version1_gray_lm/id156_50L_D.png', '../stimuli/version1_gray_lm/id116_50R_U.png', '../stimuli/version1_gray_lm/id156_00C_C.png']",191274.0,0.0,41.0,16.0,encoding,man,156,"[0, 2]",white,"['50L', '00C']","['D', 'C']",,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '258', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
1998,6258f075410f6008cca53b15,Chrome,2.0,main_task,1.0,2.0,chris,"4/15/2022, 12:11:34 AM",hc3vbqkqkpoh4ff6y738,0.0-36.0,pilot_prolific_inform_memory,39,woman,125,1.0,white,50R,D,2276.0,"['../stimuli/version1_gray_lm/id031_00C_U.png', '../stimuli/version1_gray_lm/id125_50R_D.png', '../stimuli/version1_gray_lm/id031_50L_C.png']",194058.0,0.0,43.0,17.0,encoding,woman,031,"[0, 2]",white,"['00C', '50L']","['U', 'C']",,"{'muct_id': '433', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258efa7c0091b19e2d31b64,6258ed6a796ee239fc08fb8e,61130a12d87efcd777a39fe7
