,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id
5356,626358ab06b19921fe99c588,Chrome,2.0,main_task,0.0,1.0,chris,"4/22/2022, 6:38:51 PM",pjd0b7zw3bepkgo6ol2s,0.0-18.0,pilot_prolific_no_filler,39,woman,102,0.0,white,00C,C,1151.0,"['../stimuli/version1_gray_lm/id102_00C_C.png', '../stimuli/version1_gray_lm/id029_50R_U.png', '../stimuli/version1_gray_lm/id029_25L_D.png']",61698.0,0.0,23.0,8.0,encoding,woman,029,"[1, 2]",white,"['50R', '25L']","['U', 'D']",,"{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '39', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5357,626358ae06b19921fe99c589,Chrome,1.0,main_task,1.0,1.0,chris,"4/22/2022, 6:38:54 PM",pjd0b7zw3bepkgo6ol2s,0.0-20.0,pilot_prolific_no_filler,37,woman,109,0.0,white,00C,C,2255.0,"['../stimuli/version1_gray_lm/id109_00C_C.png', '../stimuli/version1_gray_lm/id013_50L_D.png', '../stimuli/version1_gray_lm/id013_25R_U.png']",64578.0,0.0,25.0,9.0,encoding,woman,013,"[1, 2]",white,"['50L', '25R']","['D', 'U']",,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '14', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5358,626358b006b19921fe99c58a,Chrome,2.0,main_task,0.0,3.0,chris,"4/22/2022, 6:38:56 PM",pjd0b7zw3bepkgo6ol2s,0.0-22.0,pilot_prolific_no_filler,39,woman,114,2.0,white,25R,C,1455.0,"['../stimuli/version1_gray_lm/id088_00C_U.png', '../stimuli/version1_gray_lm/id088_50L_D.png', '../stimuli/version1_gray_lm/id114_25R_C.png']",66674.0,0.0,27.0,10.0,encoding,woman,088,"[0, 1]",white,"['00C', '50L']","['U', 'D']",,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '252', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5359,626358b306b19921fe99c58b,Chrome,1.0,main_task,1.0,1.0,chris,"4/22/2022, 6:38:59 PM",pjd0b7zw3bepkgo6ol2s,0.0-24.0,pilot_prolific_no_filler,37,man,113,0.0,black,25R,C,1999.0,"['../stimuli/version1_gray_lm/id113_25R_C.png', '../stimuli/version1_gray_lm/id004_25L_D.png', '../stimuli/version1_gray_lm/id004_00C_U.png']",69514.0,0.0,29.0,11.0,encoding,man,004,"[1, 2]",black,"['25L', '00C']","['D', 'U']",,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '4', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5360,626358b606b19921fe99c58c,Chrome,1.0,main_task,1.0,1.0,chris,"4/22/2022, 6:39:02 PM",pjd0b7zw3bepkgo6ol2s,0.0-26.0,pilot_prolific_no_filler,37,man,117,0.0,black,25L,D,2559.0,"['../stimuli/version1_gray_lm/id117_25L_D.png', '../stimuli/version1_gray_lm/id056_25R_U.png', '../stimuli/version1_gray_lm/id056_00C_C.png']",72714.0,0.0,31.0,12.0,encoding,man,056,"[1, 2]",black,"['25R', '00C']","['U', 'C']",,"{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '82', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5361,626358b906b19921fe99c58d,Chrome,1.0,main_task,1.0,1.0,chris,"4/22/2022, 6:39:05 PM",pjd0b7zw3bepkgo6ol2s,0.0-28.0,pilot_prolific_no_filler,37,man,118,0.0,black,25R,D,1696.0,"['../stimuli/version1_gray_lm/id118_25R_D.png', '../stimuli/version1_gray_lm/id064_50L_C.png', '../stimuli/version1_gray_lm/id064_00C_U.png']",75698.0,0.0,33.0,13.0,encoding,man,064,"[1, 2]",black,"['50L', '00C']","['C', 'U']",,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '204', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5362,626358bc06b19921fe99c58e,Chrome,1.0,main_task,1.0,1.0,chris,"4/22/2022, 6:39:08 PM",pjd0b7zw3bepkgo6ol2s,0.0-30.0,pilot_prolific_no_filler,37,man,119,0.0,black,00C,D,1768.0,"['../stimuli/version1_gray_lm/id119_00C_D.png', '../stimuli/version1_gray_lm/id083_25L_U.png', '../stimuli/version1_gray_lm/id083_50R_C.png']",78394.0,0.0,35.0,14.0,encoding,man,083,"[1, 2]",black,"['25L', '50R']","['U', 'C']",,"{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '243', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5363,626358be06b19921fe99c58f,Chrome,3.0,main_task,1.0,3.0,chris,"4/22/2022, 6:39:10 PM",pjd0b7zw3bepkgo6ol2s,0.0-32.0,pilot_prolific_no_filler,40,man,115,2.0,white,25R,C,1432.0,"['../stimuli/version1_gray_lm/id053_00C_D.png', '../stimuli/version1_gray_lm/id053_50L_U.png', '../stimuli/version1_gray_lm/id115_25R_C.png']",80514.0,0.0,37.0,15.0,encoding,man,053,"[0, 1]",white,"['00C', '50L']","['D', 'U']",,"{'muct_id': '412', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '79', 'lighting': 'r', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5364,626358c106b19921fe99c590,Chrome,2.0,main_task,1.0,2.0,chris,"4/22/2022, 6:39:13 PM",pjd0b7zw3bepkgo6ol2s,0.0-34.0,pilot_prolific_no_filler,39,man,116,1.0,white,50R,U,2351.0,"['../stimuli/version1_gray_lm/id041_00C_D.png', '../stimuli/version1_gray_lm/id116_50R_U.png', '../stimuli/version1_gray_lm/id041_50L_C.png']",83570.0,0.0,39.0,16.0,encoding,man,041,"[0, 2]",white,"['00C', '50L']","['D', 'C']",,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '56', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5365,626358c406b19921fe99c591,Chrome,3.0,main_task,1.0,3.0,chris,"4/22/2022, 6:39:15 PM",pjd0b7zw3bepkgo6ol2s,0.0-36.0,pilot_prolific_no_filler,40,woman,123,2.0,white,25L,C,1295.0,"['../stimuli/version1_gray_lm/id054_25R_U.png', '../stimuli/version1_gray_lm/id054_00C_D.png', '../stimuli/version1_gray_lm/id123_25L_C.png']",85914.0,0.0,41.0,17.0,encoding,woman,054,"[0, 1]",white,"['25R', '00C']","['U', 'D']",,"{'muct_id': '76', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '80', 'lighting': 's', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
5366,626358c606b19921fe99c592,Chrome,3.0,main_task,0.0,2.0,chris,"4/22/2022, 6:39:18 PM",pjd0b7zw3bepkgo6ol2s,0.0-38.0,pilot_prolific_no_filler,40,man,121,1.0,black,00C,D,1911.0,"['../stimuli/version1_gray_lm/id057_50R_C.png', '../stimuli/version1_gray_lm/id121_00C_D.png', '../stimuli/version1_gray_lm/id057_50L_U.png']",88650.0,0.0,43.0,18.0,encoding,man,057,"[0, 2]",black,"['50R', '50L']","['C', 'U']",,"{'muct_id': '423', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '83', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62635863c6ba26583dc286d3,62635315c2c7645fef78b5e5,5adeb4e9f6b58c0001fa70aa
