,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id
3543,625e181eb06d664c87071f92,Chrome,3.0,main_task,1.0,3.0,chris,"4/18/2022, 10:02:06 PM",enpzcs5vx3nem871ak5w,0.0-18.0,pilot_prolific_repeat_encoding,40,woman,111,2.0,black,50R,C,4840.0,"['../stimuli/version1_gray_lm/id060_00C_D.png', '../stimuli/version1_gray_lm/id060_50L_U.png', '../stimuli/version1_gray_lm/id111_50R_C.png']",141040.0,0.0,23.0,8.0,encoding,woman,060,"[0, 1]",black,"['00C', '50L']","['D', 'U']",,"{'muct_id': '405', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '88', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3544,625e1822b06d664c87071f93,Chrome,1.0,main_task,1.0,1.0,chris,"4/18/2022, 10:02:11 PM",enpzcs5vx3nem871ak5w,0.0-20.0,pilot_prolific_repeat_encoding,37,woman,114,0.0,white,50R,U,3356.0,"['../stimuli/version1_gray_lm/id114_50R_U.png', '../stimuli/version1_gray_lm/id088_00C_C.png', '../stimuli/version1_gray_lm/id088_25L_D.png']",145426.0,0.0,25.0,9.0,encoding,woman,088,"[1, 2]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '252', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3545,625e1828b06d664c87071f94,Chrome,2.0,main_task,1.0,2.0,chris,"4/18/2022, 10:02:16 PM",enpzcs5vx3nem871ak5w,0.0-22.0,pilot_prolific_repeat_encoding,39,man,113,1.0,black,00C,U,4742.0,"['../stimuli/version1_gray_lm/id098_50R_C.png', '../stimuli/version1_gray_lm/id113_00C_U.png', '../stimuli/version1_gray_lm/id098_25L_D.png']",151088.0,0.0,27.0,10.0,encoding,man,098,"[0, 2]",black,"['50R', '25L']","['C', 'D']",,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '274', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3546,625e182db06d664c87071f95,Chrome,3.0,main_task,1.0,3.0,chris,"4/18/2022, 10:02:21 PM",enpzcs5vx3nem871ak5w,0.0-24.0,pilot_prolific_repeat_encoding,40,man,117,2.0,black,00C,C,3689.0,"['../stimuli/version1_gray_lm/id028_50R_D.png', '../stimuli/version1_gray_lm/id028_50L_U.png', '../stimuli/version1_gray_lm/id117_00C_C.png']",155584.0,0.0,29.0,11.0,encoding,man,028,"[0, 1]",black,"['50R', '50L']","['D', 'U']",,"{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '38', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3547,625e1832b06d664c87071f96,Chrome,2.0,main_task,1.0,2.0,chris,"4/18/2022, 10:02:26 PM",enpzcs5vx3nem871ak5w,0.0-26.0,pilot_prolific_repeat_encoding,39,woman,109,1.0,white,00C,D,4970.0,"['../stimuli/version1_gray_lm/id029_50R_C.png', '../stimuli/version1_gray_lm/id109_00C_D.png', '../stimuli/version1_gray_lm/id029_25L_U.png']",161158.0,0.0,31.0,12.0,encoding,woman,029,"[0, 2]",white,"['50R', '25L']","['C', 'U']",,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '39', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3548,625e183bb06d664c87071f97,Chrome,1.0,main_task,1.0,1.0,chris,"4/18/2022, 10:02:35 PM",enpzcs5vx3nem871ak5w,0.0-28.0,pilot_prolific_repeat_encoding,37,man,115,0.0,white,50L,C,8226.0,"['../stimuli/version1_gray_lm/id115_50L_C.png', '../stimuli/version1_gray_lm/id047_50R_D.png', '../stimuli/version1_gray_lm/id047_00C_U.png']",170089.0,0.0,33.0,13.0,encoding,man,047,"[1, 2]",white,"['50R', '00C']","['D', 'U']",,"{'muct_id': '412', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '64', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3549,625e1842b06d664c87071f98,Chrome,1.0,main_task,1.0,1.0,chris,"4/18/2022, 10:02:43 PM",enpzcs5vx3nem871ak5w,0.0-30.0,pilot_prolific_repeat_encoding,37,man,118,0.0,black,25L,D,6471.0,"['../stimuli/version1_gray_lm/id118_25L_D.png', '../stimuli/version1_gray_lm/id057_00C_C.png', '../stimuli/version1_gray_lm/id057_25R_U.png']",177374.0,0.0,35.0,14.0,encoding,man,057,"[1, 2]",black,"['00C', '25R']","['C', 'U']",,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '83', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3550,625e1849b06d664c87071f99,Chrome,1.0,main_task,1.0,1.0,chris,"4/18/2022, 10:02:49 PM",enpzcs5vx3nem871ak5w,0.0-32.0,pilot_prolific_repeat_encoding,37,man,116,0.0,white,00C,C,6173.0,"['../stimuli/version1_gray_lm/id116_00C_C.png', '../stimuli/version1_gray_lm/id039_50L_D.png', '../stimuli/version1_gray_lm/id039_25R_U.png']",184236.0,0.0,37.0,15.0,encoding,man,039,"[1, 2]",white,"['50L', '25R']","['D', 'U']",,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '52', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3551,625e1851b06d664c87071f9a,Chrome,2.0,main_task,1.0,2.0,chris,"4/18/2022, 10:02:57 PM",enpzcs5vx3nem871ak5w,0.0-34.0,pilot_prolific_repeat_encoding,39,man,119,1.0,black,25R,U,6997.0,"['../stimuli/version1_gray_lm/id030_00C_C.png', '../stimuli/version1_gray_lm/id119_25R_U.png', '../stimuli/version1_gray_lm/id030_50L_D.png']",191890.0,0.0,39.0,16.0,encoding,man,030,"[0, 2]",black,"['00C', '50L']","['C', 'D']",,"{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '41', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3552,625e1855b06d664c87071f9b,Chrome,2.0,main_task,1.0,2.0,chris,"4/18/2022, 10:03:01 PM",enpzcs5vx3nem871ak5w,0.0-36.0,pilot_prolific_repeat_encoding,39,man,121,1.0,black,50R,U,3457.0,"['../stimuli/version1_gray_lm/id091_00C_D.png', '../stimuli/version1_gray_lm/id121_50R_U.png', '../stimuli/version1_gray_lm/id091_50L_C.png']",196147.0,0.0,41.0,17.0,encoding,man,091,"[0, 2]",black,"['00C', '50L']","['D', 'C']",,"{'muct_id': '423', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '260', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
3553,625e1858b06d664c87071f9c,Chrome,3.0,main_task,1.0,3.0,chris,"4/18/2022, 10:03:05 PM",enpzcs5vx3nem871ak5w,0.0-38.0,pilot_prolific_repeat_encoding,40,woman,125,2.0,white,25R,U,2703.0,"['../stimuli/version1_gray_lm/id017_00C_C.png', '../stimuli/version1_gray_lm/id017_25L_D.png', '../stimuli/version1_gray_lm/id125_25R_U.png']",199327.0,0.0,43.0,18.0,encoding,woman,017,"[0, 1]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '433', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '19', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625e178456f03cd939f5b01d,625e15a9b58e919816fee4ea,5dcdd7bf324a3d0a6c24b608
