,_id,rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,last_trial_type,experiment_id,datetime,browser,collection,database,iteration,choice,choice_category,choice_object,correct,correct_response,key_press,oddity_category,oddity_index,oddity_name,oddity_type,timed_out,trial_number,typical_category,typical_indices,typical_name,variation_level,meta_new,meta_old,new_gender,new_identity,new_index,new_mb,new_race,new_tiltLR,new_tiltUD,old_gender,old_identity,old_index,old_mb,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,slider_start,stimuli,tilt_change,tilt_difference,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender,gender_other,latinx,race
10,633e4b4a9cb434415f3c1ecb,1093,"['../stimuli/objectome/917.jpeg', '../stimuli/objectome/1207.jpeg', '../stimuli/objectome/891.jpeg']",,filler,104,288288,0.0-97.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:10 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,animals,TURTLE_L,True,2.0,arrowright,animals,1207.0,TURTLE_L,within,False,10.0,animals,"[917, 891]",ELEPHANT_M,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,633e4b4c9cb434415f3c1ecc,1472,"['../stimuli/objectome/1280.jpeg', '../stimuli/objectome/1317.jpeg', '../stimuli/objectome/1355.jpeg']",,filler,106,290323,0.0-99.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:12 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,chairs,_008,True,3.0,arrowdown,chairs,1355.0,_008,within,False,11.0,chairs,"[1280, 1317]",_004,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,633e4b4e9cb434415f3c1ecd,2152,"['../stimuli/objectome/2869.jpeg', '../stimuli/objectome/2858.jpeg', '../stimuli/objectome/1495.jpeg']",,filler,108,293103,0.0-101.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:15 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,planes,_01_Airliner_2jetEngines,True,3.0,arrowdown,planes,1495.0,_01_Airliner_2jetEngines,within,False,12.0,planes,"[2869, 2858]",mig29,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,633e4b519cb434415f3c1ece,1868,"['../stimuli/objectome/2439.jpeg', '../stimuli/objectome/2992.jpeg', '../stimuli/objectome/2404.jpeg']",,filler,110,295663,0.0-103.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:17 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,planes,rdbarren,True,2.0,arrowright,planes,2992.0,rdbarren,within,False,13.0,planes,"[2439, 2404]",f16,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,633e4b539cb434415f3c1ecf,1438,"['../stimuli/objectome/226.jpeg', '../stimuli/objectome/169.jpeg', '../stimuli/objectome/220.jpeg']",,filler,112,297715,0.0-105.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:19 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,chairs,_004,True,2.0,arrowright,chairs,169.0,_004,within,False,14.0,chairs,"[226, 220]",_031,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,633e4b569cb434415f3c1ed0,2221,"['../stimuli/objectome/1622.jpeg', '../stimuli/objectome/1635.jpeg', '../stimuli/objectome/2415.jpeg']",,filler,114,300509,0.0-107.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:22 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,planes,f16,True,3.0,arrowdown,planes,2415.0,f16,within,False,15.0,planes,"[1622, 1635]",_05_future,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,633e4b589cb434415f3c1ed1,1699,"['../stimuli/objectome/1303.jpeg', '../stimuli/objectome/1302.jpeg', '../stimuli/objectome/1321.jpeg']",,filler,116,302773,0.0-109.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:24 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,chairs,_008,True,3.0,arrowdown,chairs,1321.0,_008,within,False,16.0,chairs,"[1303, 1302]",_004,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,633e4b5b9cb434415f3c1ed2,2542,"['../stimuli/objectome/1840.jpeg', '../stimuli/objectome/1848.jpeg', '../stimuli/objectome/2427.jpeg']",,filler,118,305916,0.0-111.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:27 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,planes,f16,True,3.0,arrowdown,planes,2427.0,f16,within,False,17.0,planes,"[1840, 1848]",_19_flyingBoat,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,633e4b5d9cb434415f3c1ed3,1560,"['../stimuli/objectome/902.jpeg', '../stimuli/objectome/2241.jpeg', '../stimuli/objectome/2250.jpeg']",,filler,120,308012,0.0-113.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:30 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,1.0,animals,ELEPHANT_M,True,1.0,arrowleft,animals,902.0,ELEPHANT_M,within,False,18.0,animals,"[2241, 2250]",breed_pug,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,633e4b5f9cb434415f3c1ed4,1571,"['../stimuli/objectome/2266.jpeg', '../stimuli/objectome/932.jpeg', '../stimuli/objectome/2240.jpeg']",,filler,122,310147,0.0-115.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:32 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,animals,GORILLA,True,2.0,arrowright,animals,932.0,GORILLA,within,False,19.0,animals,"[2266, 2240]",breed_pug,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,633e4b619cb434415f3c1ed5,1209,"['../stimuli/objectome/1382.jpeg', '../stimuli/objectome/1339.jpeg', '../stimuli/objectome/1364.jpeg']",,filler,124,311902,0.0-117.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:33 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,chairs,_008,True,2.0,arrowright,chairs,1339.0,_008,within,False,20.0,chairs,"[1382, 1364]",_010,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,633e4b639cb434415f3c1ed6,989,"['../stimuli/objectome/2082.jpeg', '../stimuli/objectome/960.jpeg', '../stimuli/objectome/2114.jpeg']",,filler,126,313446,0.0-119.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:35 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,animals,LIONESS,True,2.0,arrowright,animals,960.0,LIONESS,within,False,21.0,animals,"[2082, 2114]",bear,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,633e4b639cb434415f3c1ed7,2017,<p style='font-size: 150%'><b>You have finished Part 1!</b></p><p>Click 'Next' to continue to Part 2.</p>,0.0,bonus_update,83,238532,0.0-83.0,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,encoding,5jexjydso237vdyzk0bg,"5/10/2022, 23:28:40",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,633e4b659cb434415f3c1ed8,1342,"['../stimuli/objectome/2276.jpeg', '../stimuli/objectome/2253.jpeg', '../stimuli/objectome/917.jpeg']",,filler,128,315303,0.0-121.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:28:37 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,animals,ELEPHANT_M,True,3.0,arrowdown,animals,917.0,ELEPHANT_M,within,False,22.0,animals,"[2276, 2253]",breed_pug,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,633e4b6a9cb434415f3c1ed9,4758,"<p style='font-size: 150%'><b>You have finished Part 2!</b></p><p>Nice job! On this section, you averaged <b>91% accuracy</b>.</p><p>You're on track to earn a good bonus. Keep up the good work!</p><p>Click 'Next' to continue to Part 3.</p>",0.0,bonus_update,130,320554,0.0-123.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,filler,ck3qyznsbs531jd13del,"10/5/2022, 9:28:42 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,633e4b979cb434415f3c1eda,1851,"['../stimuli/objectome/2876.jpeg', '../stimuli/objectome/2434.jpeg', '../stimuli/objectome/2424.jpeg']",,filler,85,290281,0.0-85.0-0.0,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:29:32",Chrome,task_exp2,chris,pilot_prolific_exp2,3.0,planes,f16,False,1.0,arrowdown,planes,2876.0,mig29,within,False,1.0,planes,"[2434, 2424]",f16,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,633e4ba29cb434415f3c1edb,5204,"['../stimuli/objectome/2876.jpeg', '../stimuli/objectome/2434.jpeg', '../stimuli/objectome/2424.jpeg']",,filler,87,301080,0.0-85.1-0.1,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:29:43",Chrome,task_exp2,chris,pilot_prolific_exp2,1.0,planes,mig29,True,1.0,arrowleft,planes,2876.0,mig29,within,False,2.0,planes,"[2434, 2424]",f16,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,633e4ba89cb434415f3c1edc,1911,"['../stimuli/objectome/3036.jpeg', '../stimuli/objectome/2844.jpeg', '../stimuli/objectome/3029.jpeg']",,filler,89,306649,0.0-86.0-0.0,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:29:48",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,planes,mig29,True,2.0,arrowright,planes,2844.0,mig29,within,False,3.0,planes,"[3036, 3029]",sopwith,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,633e4bb19cb434415f3c1edd,4687,"['../stimuli/objectome/1615.jpeg', '../stimuli/objectome/3012.jpeg', '../stimuli/objectome/1637.jpeg']",,filler,91,315641,0.0-87.0-0.0,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:29:57",Chrome,task_exp2,chris,pilot_prolific_exp2,1.0,planes,_05_future,False,2.0,arrowleft,planes,3012.0,sopwith,within,False,4.0,planes,"[1615, 1637]",_05_future,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,633e4bb69cb434415f3c1ede,3761,<p><img src='../stimuli/version1_gray_lm/id145_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id032_00C_D.png' ></img></p>,100.0,retrieval_practice,132,396807,0.0-125.0-0.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:29:58 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,True,2.0,,,,,,,1.0,,,,,"{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '43', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",man,145,0.0,0.8171766996383667,white,25L,C,man,032,1.0,0.8732470870018005,24.0,00C,D,white,00C,D,50.0,"['../stimuli/version1_gray_lm/id145_25L_C.png', '../stimuli/version1_gray_lm/id032_00C_D.png']",00C,0.0,,,,,,,,,,,,,,,
30,633e4bb89cb434415f3c1edf,4110,"['../stimuli/objectome/1615.jpeg', '../stimuli/objectome/3012.jpeg', '../stimuli/objectome/1637.jpeg']",,filler,93,323073,0.0-87.1-0.1,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:30:05",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,planes,sopwith,True,2.0,arrowright,planes,3012.0,sopwith,within,False,5.0,planes,"[1615, 1637]",_05_future,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,633e4bba9cb434415f3c1ee0,3177,<p><img src='../stimuli/version1_gray_lm/id136_25R_C.png' ></img><img src='../stimuli/version1_gray_lm/id085_25R_U.png' ></img></p>,0.0,retrieval_practice,134,400983,0.0-126.0-0.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:30:03 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,False,2.0,,,,,,,2.0,,,,,"{'muct_id': '616', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '249', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",woman,136,0.0,0.8221935629844666,black,25R,C,man,085,1.0,0.7786498069763184,25.0,50R,U,black,25R,U,50.0,"['../stimuli/version1_gray_lm/id136_25R_C.png', '../stimuli/version1_gray_lm/id085_25R_U.png']",25L,-25.0,,,,,,,,,,,,,,,
32,633e4bbe9cb434415f3c1ee1,2434,<p><img src='../stimuli/version1_gray_lm/id136_25R_C.png' ></img><img src='../stimuli/version1_gray_lm/id085_25R_U.png' ></img></p>,100.0,retrieval_practice,136,404994,0.0-126.1-0.1,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:30:07 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,True,2.0,,,,,,,3.0,,,,,"{'muct_id': '616', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '249', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",woman,136,0.0,0.8221935629844666,black,25R,C,man,085,1.0,0.7786498069763184,25.0,50R,U,black,25R,U,50.0,"['../stimuli/version1_gray_lm/id136_25R_C.png', '../stimuli/version1_gray_lm/id085_25R_U.png']",25L,-25.0,,,,,,,,,,,,,,,
33,633e4bc39cb434415f3c1ee2,3523,<p><img src='../stimuli/version1_gray_lm/id114_50R_D.png' ></img><img src='../stimuli/version1_gray_lm/id050_50L_C.png' ></img></p>,0.0,retrieval_practice,138,409173,0.0-127.0-0.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:30:11 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,True,1.0,,,,,,,4.0,,,,,"{'muct_id': '70', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}",man,050,1.0,0.8277873992919922,white,50L,C,woman,114,0.0,0.8246909379959106,33.0,25R,D,white,50R,D,50.0,"['../stimuli/version1_gray_lm/id114_50R_D.png', '../stimuli/version1_gray_lm/id050_50L_C.png']",25R,25.0,,,,,,,,,,,,,,,
34,633e4bc89cb434415f3c1ee3,2569,"['../stimuli/objectome/2770.jpeg', '../stimuli/objectome/2276.jpeg', '../stimuli/objectome/2787.jpeg']",,filler,96,339184,0.0-89.0,5980128635fbf100017d0861,633e47989d9c0ed6dfbfb57b,633e4a35f3d5004ca815a742,,5jexjydso237vdyzk0bg,"5/10/2022, 23:30:21",Chrome,task_exp2,chris,pilot_prolific_exp2,2.0,animals,breed_pug,True,2.0,arrowright,animals,2276.0,breed_pug,within,False,6.0,animals,"[2770, 2787]",hedgehog,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,633e4bc99cb434415f3c1ee4,2530,<p><img src='../stimuli/version1_gray_lm/id059_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id128_25L_C.png' ></img></p>,0.0,retrieval,141,415650,0.0-129.0,60563ce2975183fc53db9f8a,633e47989d9c0ed6dfbfb57b,633e4a231232c3e826d6d7ea,,ck3qyznsbs531jd13del,"10/5/2022, 9:30:17 PM",Chrome,task_exp2,chris,pilot_prolific_exp2,,,,True,1.0,,,,,,,1.0,,,,,"{'muct_id': '436', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",man,128,1.0,0.8372965455055237,black,25L,C,woman,059,0.0,0.8140988945960999,7.0,25L,C,black,25L,C,50.0,"['../stimuli/version1_gray_lm/id059_25L_C.png', '../stimuli/version1_gray_lm/id128_25L_C.png']",00C,0.0,,,,,,,,,,,,,,,
