,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli,oddity_mb,typicals_mb,new_mb,old_mb,old_tilt_change,old_tilt_difference
13696,626f81eb1a371c538416b23b,Chrome,1.0,main_task,1.0,1.0,chris,"5/2/2022, 12:02:03 AM",hgdn3jchvl76kthdexth,0.0-14.0,pilot_sona_afc2,37,man,086,0.0,black,50L,U,2377,"['../stimuli/version1_gray_lm/id086_50L_U.png', '../stimuli/version1_gray_lm/id105_00C_D.png', '../stimuli/version1_gray_lm/id105_25R_C.png']",68600.0,0.0,23.0,6.0,encoding,man,105,"[1, 2]",black,"['00C', '25R']","['D', 'C']",,"{'muct_id': '250', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '290', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80256187915802,"[0.8777240514755249, 0.8070216774940491]",,,,
13697,626f81ed1a371c538416b23c,Chrome,1.0,main_task,1.0,1.0,chris,"5/2/2022, 12:02:05 AM",hgdn3jchvl76kthdexth,0.0-16.0,pilot_sona_afc2,37,man,044,0.0,white,50R,U,2135,"['../stimuli/version1_gray_lm/id044_50R_U.png', '../stimuli/version1_gray_lm/id104_00C_D.png', '../stimuli/version1_gray_lm/id104_50L_C.png']",71163.0,0.0,25.0,7.0,encoding,man,104,"[1, 2]",white,"['00C', '50L']","['D', 'C']",,"{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '287', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7970460057258606,"[0.8582553267478943, 0.8091800808906555]",,,,
13698,626f81f01a371c538416b23d,Chrome,3.0,main_task,0.0,1.0,chris,"5/2/2022, 12:02:08 AM",hgdn3jchvl76kthdexth,0.0-18.0,pilot_sona_afc2,40,man,021,0.0,black,25R,U,1891,"['../stimuli/version1_gray_lm/id021_25R_U.png', '../stimuli/version1_gray_lm/id113_50L_D.png', '../stimuli/version1_gray_lm/id113_00C_C.png']",73520.0,0.0,27.0,8.0,encoding,man,113,"[1, 2]",black,"['50L', '00C']","['D', 'C']",,"{'muct_id': '25', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8069405555725098,"[0.8309226036071777, 0.8316852450370789]",,,,
13699,626f81f21a371c538416b23e,Chrome,2.0,main_task,0.0,1.0,chris,"5/2/2022, 12:02:10 AM",hgdn3jchvl76kthdexth,0.0-20.0,pilot_sona_afc2,39,man,091,0.0,black,00C,U,1686,"['../stimuli/version1_gray_lm/id091_00C_U.png', '../stimuli/version1_gray_lm/id107_25R_D.png', '../stimuli/version1_gray_lm/id107_50L_C.png']",75659.0,0.0,29.0,9.0,encoding,man,107,"[1, 2]",black,"['25R', '50L']","['D', 'C']",,"{'muct_id': '260', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '297', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8096175789833069,"[0.8193733096122742, 0.8068792819976807]",,,,
13700,626f81f41a371c538416b23f,Chrome,1.0,main_task,1.0,1.0,chris,"5/2/2022, 12:02:12 AM",hgdn3jchvl76kthdexth,0.0-22.0,pilot_sona_afc2,37,woman,102,0.0,white,25L,U,1635,"['../stimuli/version1_gray_lm/id102_25L_U.png', '../stimuli/version1_gray_lm/id101_00C_C.png', '../stimuli/version1_gray_lm/id101_50R_D.png']",77655.0,0.0,31.0,10.0,encoding,woman,101,"[1, 2]",white,"['00C', '50R']","['C', 'D']",,"{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '281', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7710289359092712,"[0.852047860622406, 0.8166340589523315]",,,,
13701,626f81f61a371c538416b240,Chrome,2.0,main_task,0.0,3.0,chris,"5/2/2022, 12:02:14 AM",hgdn3jchvl76kthdexth,0.0-24.0,pilot_sona_afc2,39,woman,136,2.0,black,50R,U,1892,"['../stimuli/version1_gray_lm/id046_25L_D.png', '../stimuli/version1_gray_lm/id046_00C_C.png', '../stimuli/version1_gray_lm/id136_50R_U.png']",79897.0,0.0,33.0,11.0,encoding,woman,046,"[0, 1]",black,"['25L', '00C']","['D', 'C']",,"{'muct_id': '616', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '63', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848493754863739,"[0.8773627877235413, 0.8582973480224609]",,,,
13702,626f81f81a371c538416b241,Chrome,3.0,main_task,1.0,3.0,chris,"5/2/2022, 12:02:16 AM",hgdn3jchvl76kthdexth,0.0-26.0,pilot_sona_afc2,40,man,080,2.0,white,00C,C,2090,"['../stimuli/version1_gray_lm/id041_25R_U.png', '../stimuli/version1_gray_lm/id041_50L_D.png', '../stimuli/version1_gray_lm/id080_00C_C.png']",82292.0,0.0,35.0,12.0,encoding,man,041,"[0, 1]",white,"['25R', '50L']","['U', 'D']",,"{'muct_id': '240', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '56', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8277982473373413,"[0.8482251167297363, 0.8214578032493591]",,,,
13703,626f81fa1a371c538416b242,Chrome,3.0,main_task,1.0,3.0,chris,"5/2/2022, 12:02:18 AM",hgdn3jchvl76kthdexth,0.0-28.0,pilot_sona_afc2,40,woman,109,2.0,white,00C,C,1398,"['../stimuli/version1_gray_lm/id017_25L_U.png', '../stimuli/version1_gray_lm/id017_25R_D.png', '../stimuli/version1_gray_lm/id109_00C_C.png']",84182.0,0.0,37.0,13.0,encoding,woman,017,"[0, 1]",white,"['25L', '25R']","['U', 'D']",,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '19', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8643267154693604,"[0.76385098695755, 0.8247504830360413]",,,,
13704,626f81fc1a371c538416b243,Chrome,2.0,main_task,1.0,2.0,chris,"5/2/2022, 12:02:20 AM",hgdn3jchvl76kthdexth,0.0-30.0,pilot_sona_afc2,39,man,145,1.0,white,50R,U,1443,"['../stimuli/version1_gray_lm/id039_00C_C.png', '../stimuli/version1_gray_lm/id145_50R_U.png', '../stimuli/version1_gray_lm/id039_25L_D.png']",86071.0,0.0,39.0,14.0,encoding,man,039,"[0, 2]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '52', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8455218076705933,"[0.8469932675361633, 0.8687136173248291]",,,,
13705,626f81fe1a371c538416b244,Chrome,2.0,main_task,0.0,3.0,chris,"5/2/2022, 12:02:22 AM",hgdn3jchvl76kthdexth,0.0-32.0,pilot_sona_afc2,39,man,118,2.0,black,00C,D,1450,"['../stimuli/version1_gray_lm/id064_25L_C.png', '../stimuli/version1_gray_lm/id064_50R_U.png', '../stimuli/version1_gray_lm/id118_00C_D.png']",87896.0,0.0,41.0,15.0,encoding,man,064,"[0, 1]",black,"['25L', '50R']","['C', 'U']",,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '204', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8874856233596802,"[0.8300010561943054, 0.8682677149772644]",,,,
13706,626f82001a371c538416b245,Chrome,2.0,main_task,1.0,2.0,chris,"5/2/2022, 12:02:24 AM",hgdn3jchvl76kthdexth,0.0-34.0,pilot_sona_afc2,39,man,030,1.0,black,50L,C,1715,"['../stimuli/version1_gray_lm/id085_00C_U.png', '../stimuli/version1_gray_lm/id030_50L_C.png', '../stimuli/version1_gray_lm/id085_25R_D.png']",90031.0,0.0,43.0,16.0,encoding,man,085,"[0, 2]",black,"['00C', '25R']","['U', 'D']",,"{'muct_id': '41', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '249', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8169581294059753,"[0.7360147833824158, 0.8420043587684631]",,,,
