,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli,oddity_mb,typicals_mb,new_mb,old_mb,old_tilt_change,old_tilt_difference
11099,626b34801a371c538416a816,Chrome,1.0,main_task,1.0,1.0,chris,"4/28/2022, 8:42:40 PM",cqbz7lh19r6krarwzy7n,0.0-14.0,pilot_prolific_afc2,37,man,104,0.0,white,25L,U,1478.0,"['../stimuli/version1_gray_lm/id104_25L_U.png', '../stimuli/version1_gray_lm/id063_00C_D.png', '../stimuli/version1_gray_lm/id063_50R_C.png']",167522.0,0.0,23.0,6.0,encoding,man,063,"[1, 2]",white,"['00C', '50R']","['D', 'C']",,"{'muct_id': '287', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '203', 'lighting': 'u', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.7646272778511047,"[0.8642292022705078, 0.846563994884491]",,,,
11100,626b34831a371c538416a817,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:42:43 PM",cqbz7lh19r6krarwzy7n,0.0-16.0,pilot_prolific_afc2,39,woman,102,1.0,white,00C,D,2269.0,"['../stimuli/version1_gray_lm/id007_25L_C.png', '../stimuli/version1_gray_lm/id102_00C_D.png', '../stimuli/version1_gray_lm/id007_50R_U.png']",170614.0,0.0,25.0,7.0,encoding,woman,007,"[0, 2]",white,"['25L', '50R']","['C', 'U']",,"{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '7', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8271998167037964,"[0.841883659362793, 0.8594343662261963]",,,,
11101,626b34861a371c538416a818,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:42:46 PM",cqbz7lh19r6krarwzy7n,0.0-18.0,pilot_prolific_afc2,40,woman,111,2.0,black,00C,U,1814.0,"['../stimuli/version1_gray_lm/id069_50R_D.png', '../stimuli/version1_gray_lm/id069_50L_C.png', '../stimuli/version1_gray_lm/id111_00C_U.png']",173297.0,0.0,27.0,8.0,encoding,woman,069,"[0, 1]",black,"['50R', '50L']","['D', 'C']",,"{'muct_id': '405', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8701693415641785,"[0.8206061124801636, 0.8033117055892944]",,,,
11102,626b348a1a371c538416a819,Chrome,3.0,main_task,0.0,2.0,chris,"4/28/2022, 8:42:50 PM",cqbz7lh19r6krarwzy7n,0.0-20.0,pilot_prolific_afc2,40,woman,109,1.0,white,00C,U,3041.0,"['../stimuli/version1_gray_lm/id031_25R_D.png', '../stimuli/version1_gray_lm/id109_00C_U.png', '../stimuli/version1_gray_lm/id031_50L_C.png']",177113.0,0.0,29.0,9.0,encoding,woman,031,"[0, 2]",white,"['25R', '50L']","['D', 'C']",,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8098484873771667,"[0.8261346817016602, 0.8262547850608826]",,,,
11103,626b348e1a371c538416a81a,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:42:53 PM",cqbz7lh19r6krarwzy7n,0.0-22.0,pilot_prolific_afc2,39,man,113,1.0,black,25L,U,2641.0,"['../stimuli/version1_gray_lm/id081_00C_D.png', '../stimuli/version1_gray_lm/id113_25L_U.png', '../stimuli/version1_gray_lm/id081_50R_C.png']",180803.0,0.0,31.0,10.0,encoding,man,081,"[0, 2]",black,"['00C', '50R']","['D', 'C']",,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '241', 'lighting': 't', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.7881785035133362,"[0.8712604641914368, 0.8097697496414185]",,,,
11104,626b34901a371c538416a81b,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:42:56 PM",cqbz7lh19r6krarwzy7n,0.0-24.0,pilot_prolific_afc2,39,man,112,1.0,black,25L,C,1788.0,"['../stimuli/version1_gray_lm/id057_00C_D.png', '../stimuli/version1_gray_lm/id112_25L_C.png', '../stimuli/version1_gray_lm/id057_50R_U.png']",183437.0,0.0,33.0,11.0,encoding,man,057,"[0, 2]",black,"['00C', '50R']","['D', 'U']",,"{'muct_id': '406', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '83', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8308467864990234,"[0.8576472401618958, 0.8091771006584167]",,,,
11105,626b34931a371c538416a81c,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:42:59 PM",cqbz7lh19r6krarwzy7n,0.0-26.0,pilot_prolific_afc2,40,woman,114,2.0,white,25L,D,1930.0,"['../stimuli/version1_gray_lm/id018_25R_U.png', '../stimuli/version1_gray_lm/id018_00C_C.png', '../stimuli/version1_gray_lm/id114_25L_D.png']",186130.0,0.0,35.0,12.0,encoding,woman,018,"[0, 1]",white,"['25R', '00C']","['U', 'C']",,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '21', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8753671050071716,"[0.7759636044502258, 0.8332737684249878]",,,,
11106,626b34951a371c538416a81d,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:43:01 PM",cqbz7lh19r6krarwzy7n,0.0-28.0,pilot_prolific_afc2,40,man,117,2.0,black,25L,D,1628.0,"['../stimuli/version1_gray_lm/id033_00C_U.png', '../stimuli/version1_gray_lm/id033_25R_C.png', '../stimuli/version1_gray_lm/id117_25L_D.png']",188357.0,0.0,37.0,13.0,encoding,man,033,"[0, 1]",black,"['00C', '25R']","['U', 'C']",,"{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '44', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8990145921707153,"[0.8042052388191223, 0.8311908841133118]",,,,
11107,626b34971a371c538416a81e,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:43:03 PM",cqbz7lh19r6krarwzy7n,0.0-30.0,pilot_prolific_afc2,39,man,116,1.0,white,50R,U,1666.0,"['../stimuli/version1_gray_lm/id041_00C_C.png', '../stimuli/version1_gray_lm/id116_50R_U.png', '../stimuli/version1_gray_lm/id041_25L_D.png']",190552.0,0.0,39.0,14.0,encoding,man,041,"[0, 2]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '56', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8376436829566956,"[0.8946332931518555, 0.84593665599823]",,,,
11108,626b349b1a371c538416a81f,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:43:07 PM",cqbz7lh19r6krarwzy7n,0.0-32.0,pilot_prolific_afc2,40,man,115,2.0,white,50R,C,2399.0,"['../stimuli/version1_gray_lm/id047_50L_D.png', '../stimuli/version1_gray_lm/id047_00C_U.png', '../stimuli/version1_gray_lm/id115_50R_C.png']",193889.0,0.0,41.0,15.0,encoding,man,047,"[0, 1]",white,"['50L', '00C']","['D', 'U']",,"{'muct_id': '412', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '64', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b33cea0ce07a0486c19f1,626b317e2da99f76c814befb,590884b2ac756c0001ecb837,,,,,,,,,,,,,,,,,,,,,0.8281219601631165,"[0.8029583692550659, 0.7971649765968323]",,,,
